,movie_id,title,kafka_id
517,1970.0,The Grudge,the+grudge+2004
518,1975.0,The Grudge 2,the+grudge+2+2006
519,1979.0,Fantastic 4: Rise of the Silver Surfer,fantastic+4+rise+of+the+silver+surfer+2007
520,1985.0,The Constant Gardener,the+constant+gardener+2005
521,1986.0,Live and Become,live+and+become+2005
522,1987.0,Benny's Video,bennys+video+1993
523,1994.0,The Most Dangerous Game,the+most+dangerous+game+1932
524,2001.0,We Own the Night,we+own+the+night+2007
525,2005.0,Sister Act,sister+act+1992
526,2010.0,The Mourning Forest,the+mourning+forest+2007
527,2011.0,Persepolis,persepolis+2007
528,2012.0,Silent Light,silent+light+2007
529,2013.0,The Diving Bell and the Butterfly,the+diving+bell+and+the+butterfly+2007
530,2014.0,The Edge of Heaven,the+edge+of+heaven+2007
531,2015.0,Secret Sunshine,secret+sunshine+2007
532,2034.0,Training Day,training+day+2001
533,2046.0,The Gift,the+gift+2000
534,2048.0,"I, Robot",i_+robot+2004
535,2049.0,How to Cook Your Life,how+to+cook+your+life+2007
536,2056.0,The Station Agent,the+station+agent+2003
537,2058.0,Addicted to Love,addicted+to+love+1997
538,2059.0,National Treasure,national+treasure+2004
539,2062.0,Ratatouille,ratatouille+2007
540,2086.0,Nick of Time,nick+of+time+1995
541,2105.0,American Pie,american+pie+1999
542,2108.0,The Breakfast Club,the+breakfast+club+1985
543,2112.0,Payback,payback+1999
544,2114.0,Final Fantasy: The Spirits Within,final+fantasy+the+spirits+within+2001
545,2118.0,L.A. Confidential,l.a.+confidential+1997
546,2142.0,Cop Land,cop+land+1997
547,2153.0,The Driver,the+driver+1978
548,2161.0,Fantastic Voyage,fantastic+voyage+1966
549,2196.0,Death at a Funeral,death+at+a+funeral+2007
550,2212.0,Nightwatch,nightwatch+1997
551,2239.0,Hallam Foe,hallam+foe+2007
552,2251.0,Unfaithful,unfaithful+2002
553,2252.0,Eastern Promises,eastern+promises+2007
554,2259.0,The House of the Spirits,the+house+of+the+spirits+1993
555,2260.0,Capturing the Friedmans,capturing+the+friedmans+2003
556,2263.0,Music Box,music+box+1989
557,2268.0,The Golden Compass,the+golden+compass+2007
558,2270.0,Stardust,stardust+2007
559,2277.0,Bicentennial Man,bicentennial+man+1999
560,2287.0,Rize,rize+2005
561,2288.0,Closer,closer+2004
562,2293.0,Mallrats,mallrats+1995
563,2295.0,Clerks II,clerks+ii+2006
564,2309.0,Inkheart,inkheart+2008
565,2319.0,The Dust Factory,the+dust+factory+2004
566,2320.0,Executive Decision,executive+decision+1996
567,2321.0,Married to the Mob,married+to+the+mob+1988
568,2323.0,Field of Dreams,field+of+dreams+1989
569,2360.0,Saving Grace,saving+grace+2000
570,2370.0,Topaz,topaz+1969
571,2383.0,The Bear,the+bear+1988
572,2395.0,Asterix at the Olympic Games,asterix+at+the+olympic+games+2008
573,2428.0,The Greatest Story Ever Told,the+greatest+story+ever+told+1965
574,2433.0,The Young Girls of Rochefort,the+young+girls+of+rochefort+1967
575,2441.0,Cows,cows+1992
576,2457.0,Children of Paradise,children+of+paradise+1945
577,2470.0,Belle Époque,belle+poque+1992
578,2487.0,Lady Snowblood,lady+snowblood+1973
579,2493.0,The Princess Bride,the+princess+bride+1987
580,2501.0,The Bourne Identity,the+bourne+identity+2002
581,2502.0,The Bourne Supremacy,the+bourne+supremacy+2004
582,2503.0,The Bourne Ultimatum,the+bourne+ultimatum+2007
583,2517.0,Nobody Knows,nobody+knows+2004
584,2528.0,Madame Bovary,madame+bovary+1991
585,2546.0,Zazie dans le métro,zazie+dans+le+mtro+1960
586,2567.0,The Aviator,the+aviator+2004
587,2576.0,The Diary of Anne Frank,the+diary+of+anne+frank+1959
588,2617.0,The Great Outdoors,the+great+outdoors+1988
589,2637.0,The Mothman Prophecies,the+mothman+prophecies+2002
590,2639.0,Deconstructing Harry,deconstructing+harry+1997
591,2640.0,Heathers,heathers+1988
592,2649.0,The Game,the+game+1997
593,2652.0,Hard Candy,hard+candy+2005
594,2655.0,What Lies Beneath,what+lies+beneath+2000
595,2666.0,Dark City,dark+city+1998
596,2669.0,The Bounty,the+bounty+1984
597,2671.0,Ringu,ringu+1998
598,2690.0,Irma la Douce,irma+la+douce+1963
599,2731.0,Indochine,indochine+1992
600,2752.0,40 Days and 40 Nights,40+days+and+40+nights+2002
601,2758.0,Addams Family Values,addams+family+values+1993
602,2762.0,Young and Innocent,young+and+innocent+1937
603,2770.0,American Pie 2,american+pie+2+2001
604,2771.0,American Splendor,american+splendor+2003
605,2779.0,The Curse of the Jade Scorpion,the+curse+of+the+jade+scorpion+2001
606,2786.0,Pierrot le Fou,pierrot+le+fou+1965
607,2832.0,Identity,identity+2003
608,2860.0,Claire's Knee,claires+knee+1970
609,2894.0,The Lady and the Duke,the+lady+and+the+duke+2001
610,2924.0,Backdraft,backdraft+1991
611,2926.0,The Three Musketeers,the+three+musketeers+1973
612,2929.0,Frankenstein,frankenstein+1910
613,2976.0,Hairspray,hairspray+2007
614,2982.0,The Lost World,the+lost+world+1960
615,2990.0,Pacific Heights,pacific+heights+1990
616,2998.0,Zabriskie Point,zabriskie+point+1970
617,3009.0,The Trial,the+trial+1962
618,3014.0,The Man Between,the+man+between+1953
619,3033.0,Gods and Monsters,gods+and+monsters+1998
620,3035.0,Frankenstein,frankenstein+1931
621,3040.0,Night Watch,night+watch+2004
622,3043.0,Flesh for Frankenstein,flesh+for+frankenstein+1973
623,3064.0,Chances Are,chances+are+1989
624,3078.0,It Happened One Night,it+happened+one+night+1934
625,3079.0,The Curse of Frankenstein,the+curse+of+frankenstein+1957
626,3082.0,Modern Times,modern+times+1936
627,3085.0,His Girl Friday,his+girl+friday+1940
628,3086.0,The Lady Eve,the+lady+eve+1941
629,3088.0,My Darling Clementine,my+darling+clementine+1946
630,3089.0,Red River,red+river+1948
631,3090.0,The Treasure of the Sierra Madre,the+treasure+of+the+sierra+madre+1948
632,3092.0,Seance on a Wet Afternoon,seance+on+a+wet+afternoon+1964
633,3107.0,Destroy All Monsters,destroy+all+monsters+1968
634,3109.0,The Quiet Man,the+quiet+man+1952
635,3111.0,A Star Is Born,a+star+is+born+1954
636,3112.0,The Night of the Hunter,the+night+of+the+hunter+1955
637,3116.0,Midnight Cowboy,midnight+cowboy+1969
638,3132.0,Bad Company,bad+company+2002
639,3133.0,Badlands,badlands+1973
640,3149.0,Jesse James Meets Frankenstein's Daughter,jesse+james+meets+frankensteins+daughter+1966
641,3170.0,Bambi,bambi+1942
642,3309.0,Mildred Pierce,mildred+pierce+1945
643,3426.0,Cesar and Rosalie,cesar+and+rosalie+1972
644,3480.0,The Old Gun,the+old+gun+1975
645,3483.0,The Blood of Fu Manchu,the+blood+of+fu+manchu+1968
646,3526.0,Frances,frances+1982
647,3527.0,Don't Come Knocking,dont+come+knocking+2005
648,3543.0,Bagdad Cafe,bagdad+cafe+1987
649,3549.0,After the Wedding,after+the+wedding+2006
650,3556.0,Mad Dog Coll,mad+dog+coll+1961
651,3593.0,Dr. Cyclops,dr.+cyclops+1940
652,3598.0,Lost Horizon,lost+horizon+1937
653,3638.0,No Reservations,no+reservations+2007
654,3683.0,Flags of Our Fathers,flags+of+our+fathers+2006
655,3763.0,Onibaba,onibaba+1964
656,3766.0,The Lady from Shanghai,the+lady+from+shanghai+1947
657,3777.0,Throne of Blood,throne+of+blood+1957
658,3780.0,Red Beard,red+beard+1965
659,3902.0,I'm Not There.,im+not+there.+2007
660,3962.0,Bis zum Ellenbogen,bis+zum+ellenbogen+2007
661,4011.0,Beetlejuice,beetlejuice+1988
662,4012.0,The Believer,the+believer+2001
663,4043.0,Law of Desire,law+of+desire+1987
664,4108.0,The Transporter,the+transporter+2002
665,4169.0,Breach,breach+2007
666,4174.0,Spellbound,spellbound+1945
667,4193.0,Evil Under the Sun,evil+under+the+sun+1982
668,4202.0,Danton,danton+1983
669,4203.0,Women on the Verge of a Nervous Breakdown,women+on+the+verge+of+a+nervous+breakdown+1988
670,4232.0,Scream,scream+1996
671,4241.0,Visitor Q,visitor+q+2001
672,4307.0,The Flower of My Secret,the+flower+of+my+secret+1995
673,4311.0,The Sleeping Car Murder,the+sleeping+car+murder+1965
674,4326.0,Herr Lehmann,herr+lehmann+2003
675,4339.0,The Nasty Girl,the+nasty+girl+1990
676,4348.0,Pride & Prejudice,pride++prejudice+2005
677,4377.0,The Child I Never Was,the+child+i+never+was+2002
678,4415.0,Les Misérables,les+misrables+1998
679,4421.0,G.I. Jane,g.i.+jane+1997
680,4436.0,Kein Bund für's Leben,kein+bund+frs+leben+2007
681,4437.0,2010,2010+1984
682,4441.0,Candy,candy+2006
683,4478.0,Indecent Proposal,indecent+proposal+1993
684,4481.0,Manon of the Spring,manon+of+the+spring+1986
685,4486.0,Jesus of Montreal,jesus+of+montreal+1989
686,4488.0,Friday the 13th,friday+the+13th+1980
687,4494.0,Rapture,rapture+1979
688,4495.0,The Spirit of the Beehive,the+spirit+of+the+beehive+1973
689,4507.0,Jamon Jamon,jamon+jamon+1992
690,4512.0,The Assassination of Jesse James by the Coward Robert Ford,the+assassination+of+jesse+james+by+the+coward+robert+ford+2007
691,4515.0,Lions for Lambs,lions+for+lambs+2007
692,4516.0,My Best Friend,my+best+friend+2006
693,4539.0,Hearts of Darkness: A Filmmaker's Apocalypse,hearts+of+darkness+a+filmmakers+apocalypse+1991
694,4547.0,Panic Room,panic+room+2002
695,4550.0,Sympathy for Lady Vengeance,sympathy+for+lady+vengeance+2005
696,4552.0,A Tale of Two Sisters,a+tale+of+two+sisters+2003
697,4564.0,Sex and the City,sex+and+the+city+2008
698,4566.0,Michael Clayton,michael+clayton+2007
699,4578.0,Flesh,flesh+1968
700,4588.0,"Lust, Caution",lust_+caution+2007
701,4593.0,The Discreet Charm of the Bourgeoisie,the+discreet+charm+of+the+bourgeoisie+1972
702,4595.0,Jour de Fête,jour+de+fte+1949
703,4627.0,Krabat and the Legend of the Satanic Mill,krabat+and+the+legend+of+the+satanic+mill+2008
704,4629.0,December Boys,december+boys+2007
705,4641.0,Read It and Weep,read+it+and+weep+2006
706,4704.0,At Long Last Love,at+long+last+love+1975
707,4762.0,The Lost Honor of Katharina Blum,the+lost+honor+of+katharina+blum+1975
708,4781.0,The War Is Over,the+war+is+over+1966
709,4787.0,Cassandra's Dream,cassandras+dream+2007
710,4806.0,Runaway Bride,runaway+bride+1999
711,4808.0,Charade,charade+1963
712,4825.0,Guys and Dolls,guys+and+dolls+1955
713,4889.0,Billion Dollar Brain,billion+dollar+brain+1967
714,4918.0,The Fourth Protocol,the+fourth+protocol+1987
715,4922.0,The Curious Case of Benjamin Button,the+curious+case+of+benjamin+button+2008
716,4935.0,Howl's Moving Castle,howls+moving+castle+2004
717,4939.0,Send Me No Flowers,send+me+no+flowers+1964
718,4946.0,The Swimming Pool,the+swimming+pool+1969
719,4949.0,A Time for Killing,a+time+for+killing+1967
720,4951.0,10 Things I Hate About You,10+things+i+hate+about+you+1999
721,4960.0,"Synecdoche, New York",synecdoche_+new+york+2008
722,4961.0,Mimic,mimic+1997
723,4972.0,The Green Butchers,the+green+butchers+2003
724,4975.0,Love Is the Devil: Study for a Portrait of Francis Bacon,love+is+the+devil+study+for+a+portrait+of+francis+bacon+1998
725,4982.0,American Gangster,american+gangster+2007
726,4997.0,Wonderland,wonderland+2003
727,5001.0,Before Night Falls,before+night+falls+2000
728,5002.0,Lifeguard,lifeguard+1976
729,5055.0,Ashes and Diamonds,ashes+and+diamonds+1958
730,5071.0,The Crazy Stranger,the+crazy+stranger+1997
731,5121.0,The Sugarland Express,the+sugarland+express+1974
732,5153.0,Cabiria,cabiria+1914
733,5156.0,Bicycle Thieves,bicycle+thieves+1948
734,5165.0,L'Avventura,lavventura+1960
735,5168.0,To Be and to Have,to+be+and+to+have+2002
736,5172.0,The Astronaut Farmer,the+astronaut+farmer+2006
737,5176.0,3:10 to Yuma,310+to+yuma+2007
738,5179.0,The Prime of Miss Jean Brodie,the+prime+of+miss+jean+brodie+1969
739,5185.0,The Private Life of Sherlock Holmes,the+private+life+of+sherlock+holmes+1970
740,5206.0,The Boss of It All,the+boss+of+it+all+2006
741,5259.0,The Band's Visit,the+bands+visit+2007
742,5319.0,Hum Dil De Chuke Sanam,hum+dil+de+chuke+sanam+1999
743,5333.0,Apartment Zero,apartment+zero+1988
744,5334.0,Billy Budd,billy+budd+1962
745,5335.0,Teorema,teorema+1968
746,5336.0,"Salò, or the 120 Days of Sodom",sal_+or+the+120+days+of+sodom+1975
747,5482.0,Rabid Dogs,rabid+dogs+1974
748,5488.0,"I'm a Cyborg, But That's OK",im+a+cyborg_+but+thats+ok+2006
749,5493.0,Returner,returner+2002
750,5494.0,George and the Dragon,george+and+the+dragon+2004
751,5503.0,The Fugitive,the+fugitive+1993
752,5521.0,Finder's Fee,finders+fee+2001
753,5595.0,Fermat's Room,fermats+room+2007
754,5678.0,The Wrong Guys,the+wrong+guys+1988
755,5693.0,Hoosiers,hoosiers+1986
756,5698.0,The Great Train Robbery,the+great+train+robbery+1903
757,5707.0,Shooting War,shooting+war+2000
758,5717.0,Man Push Cart,man+push+cart+2005
759,5718.0,King of California,king+of+california+2007
760,5723.0,Once,once+2007
761,5729.0,L'Âge d'Or,lge+dor+1930
762,5769.0,Tom Jones,tom+jones+1963
763,5780.0,Torn Curtain,torn+curtain+1966
764,5781.0,That Obscure Object of Desire,that+obscure+object+of+desire+1977
765,5801.0,Pather Panchali,pather+panchali+1955
766,5854.0,Family Plot,family+plot+1976
767,5879.0,In the Realm of the Senses,in+the+realm+of+the+senses+1976
768,5902.0,A Bridge Too Far,a+bridge+too+far+1977
769,5910.0,Fireworks,fireworks+1997
770,5917.0,Tom Horn,tom+horn+1980
771,5924.0,Papillon,papillon+1973
772,5925.0,The Great Escape,the+great+escape+1963
773,5937.0,John Rabe,john+rabe+2009
774,5965.0,Scorcher,scorcher+2003
775,5967.0,The Umbrellas of Cherbourg,the+umbrellas+of+cherbourg+1964
776,5991.0,The Last Laugh,the+last+laugh+1924
777,5998.0,"Dr. Mabuse, the Gambler",dr.+mabuse_+the+gambler+1922
778,6016.0,The Good Thief,the+good+thief+2003
779,6023.0,P.S. I Love You,p.s.+i+love+you+2007
780,6058.0,The Patriot,the+patriot+1998
781,6071.0,Kiss of Death,kiss+of+death+1995
782,6075.0,Carlito's Way,carlitos+way+1993
783,6076.0,Rabbit Without Ears,rabbit+without+ears+2007
784,6106.0,Salvador,salvador+1986
785,6145.0,Fracture,fracture+2007
786,6173.0,Read My Lips,read+my+lips+2001
787,6279.0,Sister Act 2: Back in the Habit,sister+act+2+back+in+the+habit+1993
788,6373.0,The Very Thought of You,the+very+thought+of+you+1998
789,6382.0,The Nugget,the+nugget+2002
790,6391.0,Jellyfish,jellyfish+2007
791,6415.0,Three Kings,three+kings+1999
792,6418.0,Hotel Chevalier,hotel+chevalier+2007
793,6444.0,Auntie Danielle,auntie+danielle+1990
794,6463.0,Other People's Money,other+peoples+money+1991
795,6479.0,I Am Legend,i+am+legend+2007
796,6488.0,Arachnophobia,arachnophobia+1990
797,6498.0,Nightwatch,nightwatch+1994
798,6520.0,First Knight,first+knight+1995
799,6522.0,Life,life+1999
800,6537.0,The Orphanage,the+orphanage+2007
801,6538.0,Charlie Wilson's War,charlie+wilsons+war+2007
802,6557.0,27 Dresses,27+dresses+2008
803,6589.0,Underdog,underdog+2007
804,6609.0,Keoma,keoma+1976
805,6615.0,Lars and the Real Girl,lars+and+the+real+girl+2007
806,6620.0,Sabrina,sabrina+1954
807,6646.0,Treasure Island,treasure+island+1950
808,6733.0,Where Is Fred?,where+is+fred+2006
809,6936.0,Ben X,ben+x+2007
810,6949.0,"What's Up, Doc?",whats+up_+doc+1972
811,6961.0,The Wedding Date,the+wedding+date+2005
812,6964.0,Something's Gotta Give,somethings+gotta+give+2003
813,6972.0,Australia,australia+2008
814,6974.0,The Angry Red Planet,the+angry+red+planet+1959
815,6977.0,No Country for Old Men,no+country+for+old+men+2007
816,7010.0,The Wild Geese,the+wild+geese+1978
817,7012.0,The Day After,the+day+after+1983
818,7085.0,The Desperado Trail,the+desperado+trail+1965
819,7093.0,Vatel,vatel+2000
820,7183.0,Perfect Stranger,perfect+stranger+2007
821,7211.0,Dan in Real Life,dan+in+real+life+2007
822,7220.0,The Punisher,the+punisher+2004
823,7229.0,Ruby & Quentin,ruby++quentin+2003
824,7294.0,The Man Without a Past,the+man+without+a+past+2002
825,7299.0,Equilibrium,equilibrium+2002
826,7304.0,Running Scared,running+scared+2006
827,7345.0,There Will Be Blood,there+will+be+blood+2007
828,7364.0,Sahara,sahara+2005
829,7443.0,Chicken Run,chicken+run+2000
830,7445.0,Brothers,brothers+2009
831,7452.0,"The Cook, the Thief, His Wife & Her Lover",the+cook_+the+thief_+his+wife++her+lover+1989
832,7453.0,The Hitchhiker's Guide to the Galaxy,the+hitchhikers+guide+to+the+galaxy+2005
833,7459.0,Speed Racer,speed+racer+2008
834,7461.0,Vantage Point,vantage+point+2008
835,7500.0,Sonatine,sonatine+1993
836,7501.0,Knockaround Guys,knockaround+guys+2001
837,7511.0,The Last Kiss,the+last+kiss+2006
838,7516.0,Smokin' Aces,smokin+aces+2006
839,7549.0,Fearless,fearless+2006
840,7555.0,Rambo,rambo+2008
841,7735.0,The Wave,the+wave+2008
842,7839.0,Wedding Daze,wedding+daze+2006
843,7857.0,Amarcord,amarcord+1973
844,7863.0,Shine,shine+1996
845,7874.0,Black Snake Moan,black+snake+moan+2006
846,7913.0,Rang De Basanti,rang+de+basanti+2006
847,7973.0,Caramel,caramel+2007
848,7974.0,The Match Factory Girl,the+match+factory+girl+1990
849,7979.0,The Kite Runner,the+kite+runner+2007
850,7983.0,Lowlands,lowlands+1954
851,7984.0,In the Name of the Father,in+the+name+of+the+father+1993
852,7985.0,Penelope,penelope+2006
853,8053.0,The Three Burials of Melquiades Estrada,the+three+burials+of+melquiades+estrada+2005
854,8060.0,Married Life,married+life+2007
855,8063.0,The Red Tent,the+red+tent+1969
856,8064.0,Chiko,chiko+2008
857,8066.0,Stay,stay+2005
858,8068.0,Desperado,desperado+1995
859,8077.0,Alien³,alien+1992
860,8088.0,Broken Embraces,broken+embraces+2009
861,8129.0,My Name Is Joe,my+name+is+joe+1998
862,8193.0,Napoleon Dynamite,napoleon+dynamite+2004
863,8195.0,Ronin,ronin+1998
864,8197.0,Midnight in the Garden of Good and Evil,midnight+in+the+garden+of+good+and+evil+1997
865,8198.0,The Quiet American,the+quiet+american+2002
866,8214.0,Drifting Clouds,drifting+clouds+1996
867,8217.0,Alice,alice+1990
868,8220.0,Dark Habits,dark+habits+1983
869,8222.0,High Heels,high+heels+1991
870,8223.0,Kika,kika+1993
871,8247.0,Jumper,jumper+2008
872,8266.0,Female Agents,female+agents+2008
873,8270.0,The Lookout,the+lookout+2007
874,8271.0,Disturbia,disturbia+2007
875,8275.0,American Pie Presents: The Naked Mile,american+pie+presents+the+naked+mile+2006
876,8276.0,I've Loved You So Long,ive+loved+you+so+long+2008
877,8279.0,Paris,paris+2008
878,8286.0,The Unfaithful Wife,the+unfaithful+wife+1969
879,8289.0,Gorky Park,gorky+park+1983
880,8292.0,Four Brothers,four+brothers+2005
881,8316.0,The Countess,the+countess+2009
882,8321.0,In Bruges,in+bruges+2008
883,8327.0,The Holy Mountain,the+holy+mountain+1973
884,8338.0,Blindness,blindness+2008
885,8341.0,Samsara,samsara+2001
886,8346.0,My Big Fat Greek Wedding,my+big+fat+greek+wedding+2002
887,8355.0,Ice Age: Dawn of the Dinosaurs,ice+age+dawn+of+the+dinosaurs+2009
888,8356.0,An Affair to Remember,an+affair+to+remember+1957
889,8374.0,The Boondock Saints,the+boondock+saints+1999
890,8390.0,"Definitely, Maybe",definitely_+maybe+2008
891,8392.0,My Neighbor Totoro,my+neighbor+totoro+1988
892,8393.0,The Gods Must Be Crazy,the+gods+must+be+crazy+1980
893,8408.0,Day of the Dead,day+of+the+dead+1985
894,8413.0,Event Horizon,event+horizon+1997
895,8416.0,The Conformist,the+conformist+1970
896,8417.0,Jud Süß,jud+s+1940
897,8425.0,The Clockmaker of St. Paul,the+clockmaker+of+st.+paul+1974
898,8428.0,Pump up the Volume,pump+up+the+volume+1990
899,8436.0,The Page Turner,the+page+turner+2006
900,8438.0,Murder in the First,murder+in+the+first+1995
901,8441.0,The Man of the Year,the+man+of+the+year+2003
902,8462.0,The Joyless Street,the+joyless+street+1925
903,8467.0,Dumb and Dumber,dumb+and+dumber+1994
904,8469.0,Animal House,animal+house+1978
905,8489.0,Ali,ali+2001
906,8545.0,Little Voice,little+voice+1998
907,8583.0,Dangerous Beauty,dangerous+beauty+1998
908,8587.0,The Lion King,the+lion+king+1994
909,8588.0,Shooting Dogs,shooting+dogs+2006
910,8619.0,Master and Commander: The Far Side of the World,master+and+commander+the+far+side+of+the+world+2003
911,8652.0,Dream,dream+2008
912,8653.0,The Isle,the+isle+2000
913,8665.0,K-19: The Widowmaker,k-19+the+widowmaker+2002
914,8697.0,Who Am I?,who+am+i+1998
915,8699.0,Anchorman: The Legend of Ron Burgundy,anchorman+the+legend+of+ron+burgundy+2004
